ID,SUPPLIER_BUSINESS_ID,CUSTOMER_BUSINESS_ID,SKU_ID,QUANTITY,ORIGIN_SITE_ID,DESTINATION_SITE_ID,OPERATION_ID,ORDER_DATE,SHIP_DATE,EXPECTED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,STATUS,DELAY_DAYS,SHIP_MONTH,SHIP_QUARTER,FISCAL_QUARTER,FISCAL_YEAR,IS_LATE
TSHP01351,B003,B006,SKU003,55,S003,S006,OP074,2022-08-30,2022-09-02,2022-09-08,2022-09-07,DELIVERED,0,9,3,Q3-2022,2022,0
TSHP02133,B024,B021,SKU004,107,S024,S021,OP021,2022-06-16,2022-06-19,2022-06-21,2022-06-21,DELIVERED,0,6,2,Q2-2022,2022,0
TSHP05349,B020,B024,SKU001,209,S020,S024,OP015,2024-03-30,2024-04-02,2024-04-04,2024-04-08,DELAYED,4,4,2,Q1-2024,2024,1
TSHP01922,B020,B025,SKU001,160,S020,S025,OP016,2022-12-10,2022-12-12,2022-12-15,2022-12-16,DELAYED,1,12,4,Q4-2022,2022,1
TSHP01336,B026,B029,SKU005,275,S026,S029,OP025,2022-11-14,2022-11-16,2022-11-19,2022-11-19,DELIVERED,0,11,4,Q4-2022,2022,0
TSHP07341,B007,B009,SKU004,125,S007,S009,OP033,2024-06-28,2024-06-30,2024-07-03,2024-07-05,DELAYED,2,6,2,Q2-2024,2024,1
TSHP04395,B023,B030,SKU005,210,S023,S030,OP040,2023-10-08,2023-10-09,2023-10-12,2023-10-17,DELAYED,5,10,4,Q4-2023,2023,1
TSHP01735,B006,B009,SKU005,181,S006,S009,OP029,2022-02-21,2022-02-24,2022-02-26,2022-02-25,DELIVERED,0,2,1,Q1-2022,2022,0
TSHP01547,B007,B011,SKU004,271,S007,S011,OP035,2022-11-12,2022-11-14,2022-11-15,2022-11-14,DELIVERED,0,11,4,Q4-2022,2022,0
TSHP06254,B003,B006,SKU003,67,S003,S006,OP074,2024-08-21,2024-08-23,2024-08-29,2024-08-28,DELIVERED,0,8,3,Q3-2024,2024,0
TSHP00833,B018,B020,SKU006,151,S018,S020,OP007,2022-07-03,2022-07-06,2022-07-08,2022-07-08,DELIVERED,0,7,3,Q3-2022,2022,0
TSHP01512,B007,B010,SKU005,182,S007,S010,OP034,2022-07-30,2022-07-31,2022-08-02,2022-08-02,DELIVERED,0,7,3,Q3-2022,2022,0
TSHP04979,B005,B025,SKU004,178,S005,S025,OP071,2023-06-27,2023-06-28,2023-07-08,2023-07-07,DELIVERED,0,6,2,Q2-2023,2023,0
TSHP04757,B013,B004,SKU002,69,S013,S004,OP013,2023-06-03,2023-06-06,2023-06-09,2023-06-15,DELAYED,6,6,2,Q2-2023,2023,1
TSHP01565,B013,B004,SKU002,225,S013,S004,OP013,2022-12-11,2022-12-13,2022-12-16,2022-12-15,DELIVERED,0,12,4,Q4-2022,2022,0
TSHP07255,B018,B020,SKU006,259,S018,S020,OP007,2024-12-08,2024-12-11,2024-12-13,2024-12-13,DELIVERED,0,12,4,Q4-2024,2024,0
TSHP03867,B022,B030,SKU005,285,S022,S030,OP038,2023-04-28,2023-04-29,2023-05-01,2023-05-01,DELIVERED,0,4,2,Q2-2023,2023,0
TSHP02873,B006,B010,SKU004,76,S006,S010,OP030,2023-03-27,2023-03-28,2023-03-30,2023-04-03,DELAYED,4,3,1,Q1-2023,2023,1
TSHP04257,B001,B004,SKU001,154,S001,S004,OP009,2023-06-09,2023-06-12,2023-06-15,2023-06-15,DELIVERED,0,6,2,Q2-2023,2023,0
TSHP04197,B027,B028,SKU005,251,S027,S028,OP026,2023-02-09,2023-02-10,2023-02-12,2023-02-12,DELIVERED,0,2,1,Q1-2023,2023,0
TSHP05943,B006,B010,SKU004,290,S006,S010,OP030,2024-04-30,2024-05-02,2024-05-04,2024-05-10,DELAYED,6,5,2,Q2-2024,2024,1
TSHP07436,B007,B008,SKU005,169,S007,S008,OP032,2024-01-29,2024-01-31,2024-02-04,2024-02-05,DELAYED,1,1,1,Q1-2024,2024,1
TSHP04747,B007,B011,SKU005,290,S007,S011,OP035,2023-05-04,2023-05-05,2023-05-06,2023-05-15,DELAYED,9,5,2,Q2-2023,2023,1
TSHP06256,B027,B028,SKU005,59,S027,S028,OP026,2024-07-31,2024-08-01,2024-08-03,2024-08-02,DELIVERED,0,8,3,Q3-2024,2024,0
TSHP02814,B027,B029,SKU005,138,S027,S029,OP027,2023-05-15,2023-05-16,2023-05-17,2023-05-16,DELIVERED,0,5,2,Q2-2023,2023,0
TSHP06392,B022,B030,SKU004,177,S022,S030,OP038,2024-10-16,2024-10-17,2024-10-19,2024-10-24,DELAYED,5,10,4,Q4-2024,2024,1
TSHP03035,B006,B009,SKU004,86,S006,S009,OP029,2023-04-01,2023-04-03,2023-04-05,2023-04-04,DELIVERED,0,4,2,Q2-2023,2023,0
TSHP06966,B022,B030,SKU004,175,S022,S030,OP038,2024-08-03,2024-08-06,2024-08-08,2024-08-07,DELIVERED,0,8,3,Q3-2024,2024,0
TSHP01702,B023,B030,SKU004,208,S023,S030,OP040,2022-08-21,2022-08-22,2022-08-25,2022-08-25,DELIVERED,0,8,3,Q3-2022,2022,0
TSHP04414,B021,B030,SKU005,114,S021,S030,OP036,2023-10-23,2023-10-25,2023-10-27,2023-11-01,DELAYED,5,10,4,Q4-2023,2023,1
TSHP03548,B007,B009,SKU004,103,S007,S009,OP033,2023-01-09,2023-01-12,2023-01-15,2023-01-20,DELAYED,5,1,1,Q1-2023,2023,1
TSHP00385,B005,B007,SKU004,58,S005,S007,OP020,2022-03-25,2022-03-26,2022-03-29,2022-03-28,DELIVERED,0,3,1,Q1-2022,2022,0
TSHP05094,B021,B030,SKU005,106,S021,S030,OP036,2024-04-27,2024-04-30,2024-05-02,2024-05-02,DELIVERED,0,4,2,Q2-2024,2024,0
TSHP06480,B015,B012,SKU006,56,S015,S012,OP002,2024-09-06,2024-09-09,2024-09-12,2024-09-12,DELIVERED,0,9,3,Q3-2024,2024,0
TSHP05748,B015,B001,SKU006,121,S015,S001,OP001,2024-10-07,2024-10-09,2024-10-11,2024-10-10,DELIVERED,0,10,4,Q4-2024,2024,0
TSHP00141,B021,B031,SKU004,66,S021,S031,OP037,2022-11-10,2022-11-13,2022-11-16,2022-11-15,DELIVERED,0,11,4,Q4-2022,2022,0
TSHP04532,B007,B010,SKU004,265,S007,S010,OP034,2023-03-18,2023-03-20,2023-03-22,2023-03-22,DELIVERED,0,3,1,Q1-2023,2023,0
TSHP01108,B027,B029,SKU004,131,S027,S029,OP027,2022-03-12,2022-03-13,2022-03-14,2022-03-13,DELIVERED,0,3,1,Q1-2022,2022,0
TSHP04095,B002,B004,SKU002,245,S002,S004,OP010,2023-05-15,2023-05-17,2023-05-19,2023-05-18,DELIVERED,0,5,2,Q2-2023,2023,0
TSHP00186,B026,B029,SKU004,58,S026,S029,OP025,2022-06-23,2022-06-26,2022-06-29,2022-06-29,DELIVERED,0,6,2,Q2-2022,2022,0
TSHP03054,B024,B007,SKU004,125,S024,S007,OP072,2023-11-16,2023-11-18,2023-11-30,2023-12-07,DELAYED,7,11,4,Q4-2023,2023,1
TSHP00538,B019,B020,SKU007,116,S019,S020,OP008,2022-05-22,2022-05-25,2022-05-26,2022-05-27,DELAYED,1,5,2,Q2-2022,2022,1
TSHP00099,B006,B009,SKU005,267,S006,S009,OP029,2022-01-24,2022-01-27,2022-01-29,2022-02-07,DELAYED,9,1,1,Q1-2022,2022,1
TSHP01816,B005,B007,SKU004,76,S005,S007,OP020,2022-04-05,2022-04-08,2022-04-11,2022-04-15,DELAYED,4,4,2,Q2-2022,2022,1
TSHP00685,B006,B010,SKU005,300,S006,S010,OP030,2022-05-03,2022-05-04,2022-05-06,2022-05-05,DELIVERED,0,5,2,Q2-2022,2022,0
TSHP03436,B022,B031,SKU005,277,S022,S031,OP039,2023-07-06,2023-07-08,2023-07-10,2023-07-09,DELIVERED,0,7,3,Q3-2023,2023,0
TSHP05957,B006,B008,SKU004,176,S006,S008,OP028,2024-05-16,2024-05-19,2024-05-20,2024-05-19,DELIVERED,0,5,2,Q2-2024,2024,0
TSHP03379,B022,B012,SKU009,134,S022,S012,OP075,2023-03-04,2023-03-05,2023-03-14,2023-03-14,DELIVERED,0,3,1,Q1-2023,2023,0
TSHP02668,B007,B010,SKU004,114,S007,S010,OP034,2023-11-17,2023-11-19,2023-11-21,2023-11-28,DELAYED,7,11,4,Q4-2023,2023,1
TSHP00057,B026,B029,SKU004,80,S026,S029,OP025,2022-04-20,2022-04-23,2022-04-26,2022-04-26,DELIVERED,0,4,2,Q2-2022,2022,0
TSHP06530,B012,B004,SKU001,208,S012,S004,OP012,2024-11-14,2024-11-17,2024-11-21,2024-11-21,DELIVERED,0,11,4,Q4-2024,2024,0
TSHP04734,B004,B026,SKU004,54,S004,S026,OP017,2023-09-03,2023-09-06,2023-09-08,2023-09-07,DELIVERED,0,9,3,Q3-2023,2023,0
TSHP05604,B024,B021,SKU004,184,S024,S021,OP021,2024-02-27,2024-02-29,2024-03-02,2024-03-02,DELIVERED,0,2,1,Q1-2024,2024,0
TSHP02685,B022,B030,SKU004,181,S022,S030,OP038,2023-06-10,2023-06-12,2023-06-14,2023-06-18,DELAYED,4,6,2,Q2-2023,2023,1
TSHP01392,B007,B010,SKU005,282,S007,S010,OP034,2022-08-02,2022-08-03,2022-08-05,2022-08-04,DELIVERED,0,8,3,Q3-2022,2022,0
TSHP06526,B019,B020,SKU007,138,S019,S020,OP008,2024-10-12,2024-10-13,2024-10-14,2024-10-13,DELIVERED,0,10,4,Q4-2024,2024,0
TSHP04293,B026,B029,SKU005,225,S026,S029,OP025,2023-04-27,2023-04-29,2023-05-02,2023-05-09,DELAYED,7,4,2,Q2-2023,2023,1
TSHP07342,B026,B029,SKU004,282,S026,S029,OP025,2024-05-15,2024-05-17,2024-05-20,2024-05-20,DELIVERED,0,5,2,Q2-2024,2024,0
TSHP00719,B006,B008,SKU005,168,S006,S008,OP028,2022-10-12,2022-10-15,2022-10-16,2022-10-25,DELAYED,9,10,4,Q4-2022,2022,1
TSHP04667,B027,B029,SKU005,188,S027,S029,OP027,2023-11-20,2023-11-22,2023-11-23,2023-11-22,DELIVERED,0,11,4,Q4-2023,2023,0
TSHP04711,B016,B002,SKU007,121,S016,S002,OP003,2023-07-12,2023-07-15,2023-07-16,2023-07-15,DELIVERED,0,7,3,Q3-2023,2023,0
TSHP04422,B006,B010,SKU004,89,S006,S010,OP030,2023-10-04,2023-10-07,2023-10-09,2023-10-09,DELIVERED,0,10,4,Q4-2023,2023,0
TSHP01433,B007,B009,SKU004,117,S007,S009,OP033,2022-01-27,2022-01-29,2022-02-01,2022-02-08,DELAYED,7,1,1,Q1-2022,2022,1
TSHP00964,B006,B011,SKU004,71,S006,S011,OP031,2022-11-01,2022-11-04,2022-11-07,2022-11-14,DELAYED,7,11,4,Q4-2022,2022,1
TSHP07179,B006,B009,SKU005,242,S006,S009,OP029,2024-09-22,2024-09-25,2024-09-27,2024-09-27,DELIVERED,0,9,3,Q3-2024,2024,0
TSHP00265,B020,B025,SKU001,75,S020,S025,OP016,2022-06-04,2022-06-06,2022-06-09,2022-06-09,DELIVERED,0,6,2,Q2-2022,2022,0
TSHP05792,B007,B009,SKU005,81,S007,S009,OP033,2024-01-05,2024-01-08,2024-01-11,2024-01-11,DELIVERED,0,1,1,Q1-2024,2024,0
TSHP03423,B007,B011,SKU005,176,S007,S011,OP035,2023-05-04,2023-05-07,2023-05-08,2023-05-08,DELIVERED,0,5,2,Q2-2023,2023,0
TSHP02385,B006,B010,SKU005,54,S006,S010,OP030,2022-02-14,2022-02-16,2022-02-18,2022-02-18,DELIVERED,0,2,1,Q1-2022,2022,0
TSHP02604,B007,B011,SKU005,284,S007,S011,OP035,2023-07-03,2023-07-04,2023-07-05,2023-07-04,DELIVERED,0,7,3,Q3-2023,2023,0
TSHP06003,B022,B030,SKU005,105,S022,S030,OP038,2024-02-03,2024-02-04,2024-02-06,2024-02-06,DELIVERED,0,2,1,Q1-2024,2024,0
TSHP07149,B021,B030,SKU004,100,S021,S030,OP036,2024-04-10,2024-04-11,2024-04-13,2024-04-13,DELIVERED,0,4,2,Q2-2024,2024,0
TSHP03631,B024,B021,SKU004,187,S024,S021,OP021,2023-10-18,2023-10-20,2023-10-22,2023-10-30,DELAYED,8,10,4,Q4-2023,2023,1
TSHP06140,B004,B006,SKU004,57,S004,S006,OP070,2024-07-03,2024-07-05,2024-07-12,2024-07-11,DELIVERED,0,7,3,Q3-2024,2024,0
TSHP02330,B023,B030,SKU005,253,S023,S030,OP040,2022-05-04,2022-05-07,2022-05-10,2022-05-09,DELIVERED,0,5,2,Q2-2022,2022,0
TSHP04915,B006,B011,SKU004,194,S006,S011,OP031,2023-08-14,2023-08-15,2023-08-18,2023-08-17,DELIVERED,0,8,3,Q3-2023,2023,0
TSHP01363,B005,B006,SKU004,98,S005,S006,OP019,2022-11-11,2022-11-14,2022-11-16,2022-11-15,DELIVERED,0,11,4,Q4-2022,2022,0
TSHP03954,B021,B031,SKU005,114,S021,S031,OP037,2023-07-26,2023-07-29,2023-08-01,2023-08-03,DELAYED,2,7,3,Q3-2023,2023,1
TSHP04373,B027,B028,SKU004,221,S027,S028,OP026,2023-04-27,2023-04-29,2023-05-01,2023-04-30,DELIVERED,0,4,2,Q2-2023,2023,0
TSHP06512,B006,B010,SKU005,76,S006,S010,OP030,2024-07-13,2024-07-16,2024-07-18,2024-07-18,DELIVERED,0,7,3,Q3-2024,2024,0
TSHP01253,B007,B009,SKU005,115,S007,S009,OP033,2022-03-27,2022-03-28,2022-03-31,2022-03-30,DELIVERED,0,3,1,Q1-2022,2022,0
TSHP01759,B022,B031,SKU005,72,S022,S031,OP039,2022-05-20,2022-05-21,2022-05-23,2022-05-23,DELIVERED,0,5,2,Q2-2022,2022,0
TSHP03787,B006,B008,SKU004,142,S006,S008,OP028,2023-10-15,2023-10-17,2023-10-18,2023-10-17,DELIVERED,0,10,4,Q4-2023,2023,0
TSHP02587,B007,B011,SKU005,67,S007,S011,OP035,2023-07-15,2023-07-17,2023-07-18,2023-07-17,DELIVERED,0,7,3,Q3-2023,2023,0
TSHP07217,B016,B013,SKU007,300,S016,S013,OP004,2024-07-06,2024-07-07,2024-07-09,2024-07-16,DELAYED,7,7,3,Q3-2024,2024,1
TSHP04993,B023,B030,SKU005,54,S023,S030,OP040,2023-10-12,2023-10-15,2023-10-18,2023-10-17,DELIVERED,0,10,4,Q4-2023,2023,0
TSHP01200,B003,B006,SKU003,60,S003,S006,OP074,2022-03-21,2022-03-23,2022-03-29,2022-04-04,DELAYED,6,3,1,Q1-2022,2022,1
TSHP07435,B021,B031,SKU004,210,S021,S031,OP037,2024-02-07,2024-02-10,2024-02-13,2024-02-15,DELAYED,2,2,1,Q1-2024,2024,1
TSHP05655,B026,B028,SKU004,91,S026,S028,OP024,2024-01-21,2024-01-24,2024-01-26,2024-01-25,DELIVERED,0,1,1,Q1-2024,2024,0
TSHP03870,B007,B009,SKU005,125,S007,S009,OP033,2023-11-18,2023-11-19,2023-11-22,2023-11-21,DELIVERED,0,11,4,Q4-2023,2023,0
TSHP01980,B023,B030,SKU005,278,S023,S030,OP040,2022-06-25,2022-06-28,2022-07-01,2022-07-01,DELIVERED,0,6,2,Q2-2022,2022,0
TSHP06130,B006,B010,SKU004,116,S006,S010,OP030,2024-10-25,2024-10-28,2024-10-30,2024-11-01,DELAYED,2,10,4,Q4-2024,2024,1
TSHP06110,B025,B023,SKU004,211,S025,S023,OP023,2024-08-10,2024-08-13,2024-08-16,2024-08-16,DELIVERED,0,8,3,Q3-2024,2024,0
TSHP00693,B007,B008,SKU004,179,S007,S008,OP032,2022-04-24,2022-04-25,2022-04-29,2022-05-04,DELAYED,5,4,2,Q2-2022,2022,1
TSHP04854,B027,B028,SKU004,50,S027,S028,OP026,2023-01-12,2023-01-13,2023-01-15,2023-01-15,DELIVERED,0,1,1,Q1-2023,2023,0
TSHP04211,B005,B006,SKU004,214,S005,S006,OP019,2023-09-07,2023-09-10,2023-09-12,2023-09-11,DELIVERED,0,9,3,Q3-2023,2023,0
TSHP04212,B023,B030,SKU005,92,S023,S030,OP040,2023-07-16,2023-07-18,2023-07-21,2023-07-21,DELIVERED,0,7,3,Q3-2023,2023,0
TSHP06263,B026,B028,SKU005,97,S026,S028,OP024,2024-02-10,2024-02-12,2024-02-14,2024-02-14,DELIVERED,0,2,1,Q1-2024,2024,0
TSHP04215,B026,B028,SKU005,75,S026,S028,OP024,2023-06-03,2023-06-04,2023-06-06,2023-06-06,DELIVERED,0,6,2,Q2-2023,2023,0
TSHP04152,B026,B028,SKU004,221,S026,S028,OP024,2023-04-17,2023-04-19,2023-04-21,2023-04-21,DELIVERED,0,4,2,Q2-2023,2023,0
TSHP01434,B006,B011,SKU004,139,S006,S011,OP031,2022-04-24,2022-04-25,2022-04-28,2022-04-28,DELIVERED,0,4,2,Q2-2022,2022,0
TSHP05578,B027,B028,SKU005,134,S027,S028,OP026,2024-11-02,2024-11-03,2024-11-05,2024-11-10,DELAYED,5,11,4,Q4-2024,2024,1
TSHP04270,B023,B031,SKU005,102,S023,S031,OP041,2023-11-27,2023-11-30,2023-12-03,2023-12-10,DELAYED,7,11,4,Q4-2023,2023,1
TSHP06937,B001,B004,SKU001,115,S001,S004,OP009,2024-03-12,2024-03-15,2024-03-18,2024-03-18,DELIVERED,0,3,1,Q1-2024,2024,0
TSHP03214,B027,B029,SKU004,74,S027,S029,OP027,2023-08-19,2023-08-20,2023-08-21,2023-08-20,DELIVERED,0,8,3,Q3-2023,2023,0
TSHP06455,B006,B009,SKU005,279,S006,S009,OP029,2024-02-05,2024-02-06,2024-02-08,2024-02-12,DELAYED,4,2,1,Q1-2024,2024,1
TSHP05690,B025,B023,SKU004,79,S025,S023,OP023,2024-07-02,2024-07-05,2024-07-08,2024-07-08,DELIVERED,0,7,3,Q3-2024,2024,0
TSHP00817,B021,B030,SKU005,126,S021,S030,OP036,2022-01-17,2022-01-20,2022-01-22,2022-01-21,DELIVERED,0,1,1,Q1-2022,2022,0
TSHP05504,B021,B030,SKU005,108,S021,S030,OP036,2024-10-04,2024-10-06,2024-10-08,2024-10-08,DELIVERED,0,10,4,Q4-2024,2024,0
TSHP00357,B024,B007,SKU004,295,S024,S007,OP072,2022-10-17,2022-10-18,2022-10-30,2022-11-09,DELAYED,10,10,4,Q4-2022,2022,1
TSHP01064,B006,B011,SKU004,133,S006,S011,OP031,2022-12-03,2022-12-06,2022-12-09,2022-12-18,DELAYED,9,12,4,Q4-2022,2022,1
TSHP05764,B005,B007,SKU004,106,S005,S007,OP020,2024-07-15,2024-07-17,2024-07-20,2024-07-19,DELIVERED,0,7,3,Q3-2024,2024,0
TSHP00933,B020,B024,SKU001,195,S020,S024,OP015,2022-09-09,2022-09-10,2022-09-12,2022-09-12,DELIVERED,0,9,3,Q3-2022,2022,0
TSHP01660,B027,B028,SKU005,107,S027,S028,OP026,2022-09-29,2022-09-30,2022-10-02,2022-10-02,DELIVERED,0,9,3,Q3-2022,2022,0
TSHP01949,B018,B020,SKU006,225,S018,S020,OP007,2022-06-14,2022-06-15,2022-06-17,2022-06-22,DELAYED,5,6,2,Q2-2022,2022,1
TSHP01708,B001,B004,SKU001,109,S001,S004,OP009,2022-06-13,2022-06-16,2022-06-19,2022-06-19,DELIVERED,0,6,2,Q2-2022,2022,0
TSHP03058,B007,B011,SKU005,239,S007,S011,OP035,2023-06-05,2023-06-08,2023-06-09,2023-06-09,DELIVERED,0,6,2,Q2-2023,2023,0
TSHP07410,B007,B009,SKU004,158,S007,S009,OP033,2024-09-04,2024-09-05,2024-09-08,2024-09-10,DELAYED,2,9,3,Q3-2024,2024,1
TSHP05799,B025,B023,SKU004,253,S025,S023,OP023,2024-02-18,2024-02-20,2024-02-23,2024-02-23,DELIVERED,0,2,1,Q1-2024,2024,0
TSHP04982,B007,B011,SKU004,169,S007,S011,OP035,2023-02-22,2023-02-25,2023-02-26,2023-02-25,DELIVERED,0,2,1,Q1-2023,2023,0
TSHP06919,B023,B030,SKU005,187,S023,S030,OP040,2024-09-08,2024-09-10,2024-09-13,2024-09-12,DELIVERED,0,9,3,Q3-2024,2024,0
TSHP01209,B007,B008,SKU004,150,S007,S008,OP032,2022-03-30,2022-04-01,2022-04-05,2022-04-04,DELIVERED,0,4,2,Q1-2022,2022,0
TSHP02641,B006,B009,SKU004,294,S006,S009,OP029,2023-01-15,2023-01-18,2023-01-20,2023-01-20,DELIVERED,0,1,1,Q1-2023,2023,0
TSHP05357,B021,B030,SKU004,118,S021,S030,OP036,2024-02-17,2024-02-18,2024-02-20,2024-02-19,DELIVERED,0,2,1,Q1-2024,2024,0
TSHP02973,B007,B010,SKU005,297,S007,S010,OP034,2023-04-14,2023-04-15,2023-04-17,2023-04-16,DELIVERED,0,4,2,Q2-2023,2023,0
TSHP07128,B013,B004,SKU002,203,S013,S004,OP013,2024-01-07,2024-01-09,2024-01-12,2024-01-18,DELAYED,6,1,1,Q1-2024,2024,1
TSHP06277,B006,B008,SKU005,115,S006,S008,OP028,2024-03-28,2024-03-31,2024-04-01,2024-04-03,DELAYED,2,3,1,Q1-2024,2024,1
TSHP00304,B023,B031,SKU004,292,S023,S031,OP041,2022-11-27,2022-11-29,2022-12-02,2022-12-02,DELIVERED,0,11,4,Q4-2022,2022,0
TSHP00846,B012,B004,SKU001,180,S012,S004,OP012,2022-07-16,2022-07-18,2022-07-22,2022-07-22,DELIVERED,0,7,3,Q3-2022,2022,0
TSHP06786,B006,B008,SKU005,145,S006,S008,OP028,2024-08-24,2024-08-26,2024-08-27,2024-08-26,DELIVERED,0,8,3,Q3-2024,2024,0
TSHP05155,B017,B014,SKU008,265,S017,S014,OP006,2024-06-14,2024-06-15,2024-06-19,2024-06-29,DELAYED,10,6,2,Q2-2024,2024,1
TSHP03939,B022,B030,SKU004,246,S022,S030,OP038,2023-04-17,2023-04-20,2023-04-22,2023-04-21,DELIVERED,0,4,2,Q2-2023,2023,0
TSHP00923,B027,B029,SKU005,265,S027,S029,OP027,2022-11-08,2022-11-11,2022-11-12,2022-11-13,DELAYED,1,11,4,Q4-2022,2022,1
TSHP06318,B027,B029,SKU005,90,S027,S029,OP027,2024-04-29,2024-05-02,2024-05-03,2024-05-03,DELIVERED,0,5,2,Q2-2024,2024,0
TSHP07141,B022,B012,SKU009,77,S022,S012,OP075,2024-10-16,2024-10-19,2024-10-28,2024-11-01,DELAYED,4,10,4,Q4-2024,2024,1
TSHP06302,B018,B020,SKU006,154,S018,S020,OP007,2024-11-20,2024-11-22,2024-11-24,2024-11-24,DELIVERED,0,11,4,Q4-2024,2024,0
TSHP02679,B001,B004,SKU001,117,S001,S004,OP009,2023-10-04,2023-10-06,2023-10-09,2023-10-09,DELIVERED,0,10,4,Q4-2023,2023,0
TSHP00716,B006,B009,SKU005,88,S006,S009,OP029,2022-07-27,2022-07-30,2022-08-01,2022-07-31,DELIVERED,0,7,3,Q3-2022,2022,0
TSHP02129,B023,B030,SKU005,295,S023,S030,OP040,2022-08-21,2022-08-22,2022-08-25,2022-08-25,DELIVERED,0,8,3,Q3-2022,2022,0
TSHP07157,B007,B010,SKU004,207,S007,S010,OP034,2024-01-15,2024-01-18,2024-01-20,2024-01-19,DELIVERED,0,1,1,Q1-2024,2024,0
TSHP06121,B027,B029,SKU004,172,S027,S029,OP027,2024-04-11,2024-04-12,2024-04-13,2024-04-15,DELAYED,2,4,2,Q2-2024,2024,1
TSHP01812,B006,B008,SKU005,88,S006,S008,OP028,2022-08-31,2022-09-03,2022-09-04,2022-09-13,DELAYED,9,9,3,Q3-2022,2022,1
TSHP00128,B026,B028,SKU005,222,S026,S028,OP024,2022-01-31,2022-02-02,2022-02-04,2022-02-03,DELIVERED,0,2,1,Q1-2022,2022,0
TSHP02438,B025,B023,SKU004,204,S025,S023,OP023,2022-05-27,2022-05-29,2022-06-01,2022-05-31,DELIVERED,0,5,2,Q2-2022,2022,0
TSHP03496,B017,B014,SKU008,170,S017,S014,OP006,2023-07-19,2023-07-20,2023-07-24,2023-07-26,DELAYED,2,7,3,Q3-2023,2023,1
TSHP07150,B007,B010,SKU005,236,S007,S010,OP034,2024-05-25,2024-05-27,2024-05-29,2024-05-28,DELIVERED,0,5,2,Q2-2024,2024,0
TSHP05820,B007,B010,SKU004,254,S007,S010,OP034,2024-03-16,2024-03-17,2024-03-19,2024-03-19,DELIVERED,0,3,1,Q1-2024,2024,0
TSHP03163,B006,B010,SKU005,172,S006,S010,OP030,2023-08-06,2023-08-07,2023-08-09,2023-08-12,DELAYED,3,8,3,Q3-2023,2023,1
TSHP05617,B022,B031,SKU005,67,S022,S031,OP039,2024-05-22,2024-05-25,2024-05-27,2024-05-27,DELIVERED,0,5,2,Q2-2024,2024,0
TSHP04611,B007,B009,SKU004,274,S007,S009,OP033,2023-07-10,2023-07-12,2023-07-15,2023-07-15,DELIVERED,0,7,3,Q3-2023,2023,0
TSHP04400,B013,B004,SKU002,98,S013,S004,OP013,2023-05-19,2023-05-20,2023-05-23,2023-05-23,DELIVERED,0,5,2,Q2-2023,2023,0
TSHP03500,B006,B009,SKU005,55,S006,S009,OP029,2023-02-27,2023-03-02,2023-03-04,2023-03-04,DELIVERED,0,3,1,Q1-2023,2023,0
TSHP06664,B026,B028,SKU004,194,S026,S028,OP024,2024-03-23,2024-03-25,2024-03-27,2024-03-28,DELAYED,1,3,1,Q1-2024,2024,1
TSHP03137,B023,B030,SKU005,232,S023,S030,OP040,2023-10-22,2023-10-25,2023-10-28,2023-10-28,DELIVERED,0,10,4,Q4-2023,2023,0
TSHP07018,B027,B029,SKU005,122,S027,S029,OP027,2024-01-01,2024-01-02,2024-01-03,2024-01-02,DELIVERED,0,1,1,Q1-2024,2024,0
TSHP07301,B023,B030,SKU004,107,S023,S030,OP040,2024-02-05,2024-02-08,2024-02-11,2024-02-10,DELIVERED,0,2,1,Q1-2024,2024,0
TSHP02481,B027,B028,SKU005,83,S027,S028,OP026,2022-01-27,2022-01-28,2022-01-30,2022-01-29,DELIVERED,0,1,1,Q1-2022,2022,0
TSHP00730,B001,B004,SKU001,94,S001,S004,OP009,2022-09-22,2022-09-25,2022-09-28,2022-09-27,DELIVERED,0,9,3,Q3-2022,2022,0
TSHP00890,B003,B006,SKU003,191,S003,S006,OP074,2022-12-12,2022-12-14,2022-12-20,2022-12-27,DELAYED,7,12,4,Q4-2022,2022,1
TSHP06563,B026,B028,SKU005,257,S026,S028,OP024,2024-01-16,2024-01-18,2024-01-20,2024-01-19,DELIVERED,0,1,1,Q1-2024,2024,0
TSHP01288,B026,B029,SKU004,126,S026,S029,OP025,2022-08-20,2022-08-22,2022-08-25,2022-08-25,DELIVERED,0,8,3,Q3-2022,2022,0
TSHP06575,B007,B011,SKU004,265,S007,S011,OP035,2024-01-10,2024-01-13,2024-01-14,2024-01-14,DELIVERED,0,1,1,Q1-2024,2024,0
TSHP03810,B004,B006,SKU004,81,S004,S006,OP070,2023-08-28,2023-08-30,2023-09-06,2023-09-13,DELAYED,7,8,3,Q3-2023,2023,1
TSHP04094,B017,B003,SKU008,137,S017,S003,OP005,2023-02-08,2023-02-09,2023-02-10,2023-02-09,DELIVERED,0,2,1,Q1-2023,2023,0
TSHP02049,B023,B030,SKU004,148,S023,S030,OP040,2022-04-21,2022-04-22,2022-04-25,2022-04-24,DELIVERED,0,4,2,Q2-2022,2022,0
TSHP00253,B006,B010,SKU004,93,S006,S010,OP030,2022-09-21,2022-09-24,2022-09-26,2022-09-25,DELIVERED,0,9,3,Q3-2022,2022,0
